step,box_x,box_y,box_z,eef_x,eef_y,eef_z,wall_gap,box_height,measured_force_normal,phase
158,0.3680942198617053,0.1082401780794494,0.09128644718366362,0.31440046737729327,0.11976437205640696,0.20246106971237923,-0.008239610034888295,0.17128644718366362,-0.03361012361281723,lift
159,0.36849052174567754,0.10819699727278928,0.09046044025307165,0.3155194953825786,0.12318399955960904,0.19498750898992434,-0.008196429228228164,0.17046044025307167,-0.8684666743937068,lift
160,0.36981342006758755,0.10910089333630667,0.09022742653020609,0.3180476124682764,0.12331917880956555,0.1927321440140622,-0.009100325291745565,0.1702274265302061,0.03688835212872732,lift
161,0.3707112134551462,0.10955366147913136,0.09182842092497703,0.31869384709750176,0.12289789123435364,0.19760974053527378,-0.009553093434570253,0.17182842092497702,0.9122019258059169,lift
162,0.3675973373114591,0.10965356827817216,0.091565819778296,0.3170431796616976,0.1254264621697726,0.21673516717296032,-0.009653000233611042,0.171565819778296,-0.18242648356112312,lift
163,0.35723502017701697,0.11216990488240101,0.08356313971974036,0.3145792313502958,0.12103142082613354,0.21168221724231587,-0.012169336837839911,0.16356313971974035,0.639059297196632,lift
164,0.35402999140120217,0.11205142688793501,0.07783372457865721,0.3096869328267351,0.11477003495685495,0.1935162569123714,-0.012050858843373924,0.15783372457865721,0.47294160789005923,lift
165,0.3518819765658254,0.11268016575725386,0.08179452665508682,0.30602306500040327,0.11588810191237524,0.19434212481055865,-0.012679597712692753,0.1617945266550868,0.10146328009031066,lift
166,0.3480153107977537,0.10767341677595207,0.08239827234149648,0.3005938110279246,0.1140778855410392,0.18371796906328924,-0.007672848731390958,0.16239827234149648,-3.2029524199018926,lift
167,0.34721098635486547,0.10591021416301363,0.08655647065802968,0.2978299087892753,0.11216802198168209,0.19027784582413343,-0.005909646118452516,0.1665564706580297,-8.541966880258997,lift
168,0.34965298612891194,0.10795565519074432,0.08289641098865565,0.28993730239879406,0.10997903179002427,0.1855721545763504,-0.007955087146183204,0.16289641098865565,0.8566521152491541,lift
169,0.3423236913739609,0.10820958464143604,0.08731562151104799,0.27772507518778233,0.11295289895172103,0.17901026547628968,-0.008209016596874952,0.167315621511048,-5.567802391992956,lift
170,0.3359149273337921,0.10569630872131133,0.09415072688205699,0.2672296467820761,0.11295943305888048,0.1775055837606698,-0.005695740676750216,0.174150726882057,-6.660151011728751,lift
171,0.3282341567047671,0.10514022607426458,0.10216999376951404,0.2546399488348674,0.11256661255103245,0.1814717404465208,-0.005139658029703481,0.18216999376951404,5.934800810931776,lift
172,0.32258966465661976,0.10700792167478712,0.10507815677318248,0.24637748385460986,0.11470658336891093,0.18032445171574898,-0.007007353630226032,0.18507815677318248,3.8840114816429967,lift
173,0.3185124134587055,0.1055456879888821,0.10845223766659666,0.24106433779225492,0.10957132347593881,0.1822498623823506,-0.0055451199443209975,0.18845223766659666,-0.8389056473709786,lift
174,0.3152715766359984,0.10684573479342596,0.11177922170922817,0.2370097795376426,0.10772779492831404,0.18697402777675032,-0.006845166748864873,0.19177922170922818,-0.1166279946781863,lift
175,0.3186211352554244,0.10672117599197324,0.11009609403659468,0.24432136157580933,0.09879711185657528,0.19153863742869565,-0.006720607947412138,0.19009609403659466,0.5183307232810446,lift
176,0.3202900214546925,0.10834994956461927,0.10904368950355041,0.24845103702412497,0.08853344830668583,0.19739300091144488,-0.008349381520058152,0.1890436895035504,-0.4230268969698159,lift
177,0.3195300358957662,0.11654544521251815,0.10500872472464702,0.2411563209841848,0.09187267315175468,0.19123488180525028,-0.01654487716795705,0.18500872472464702,1.3272876826903677,lift
178,0.3109972092234843,0.1250177914341469,0.10355066056073658,0.23336703255938834,0.09290090120555718,0.1873248583255079,-0.025017223389585785,0.1835506605607366,1.3888396308051192,lift
179,0.3066667796432197,0.1308082664320276,0.10203961795157984,0.2293824325198156,0.09062794982500923,0.18534915489341913,-0.030807698387466498,0.18203961795157986,-1.439263844380811,lift
180,0.30648122177028725,0.1328488466307711,0.10024412658274341,0.23404209675481424,0.07519282371304502,0.19111122049429252,-0.03284827858620998,0.1802441265827434,0.17989775018969922,lift
181,0.3083658542586744,0.13102343287318965,0.10096499102720152,0.23661661280913227,0.0749446501211076,0.19036311545237677,-0.031022864828628538,0.18096499102720154,-1.6574016055532113,lift
182,0.30994806687591314,0.13196513463274398,0.09858554651358628,0.23991285338357918,0.0767525978197841,0.1887625880756355,-0.03196456658818286,0.17858554651358627,4.279991418058238,lift
183,0.3144772166698133,0.12892859839449758,0.09865572083009974,0.2539031566494512,0.05843809226525966,0.20642721938606123,-0.028928030349936462,0.17865572083009973,0.3313482782047359,lift
184,0.3229303828493312,0.12131597351550763,0.09727538973445066,0.2595787804457043,0.0442723177977077,0.21963643324662707,-0.021315405470946513,0.17727538973445067,-0.35436779143040553,lift
185,0.3231715099849858,0.1213076444720739,0.09767754853453904,0.2489813927431926,0.03121330022159017,0.21048392360053064,-0.021307076427512783,0.17767754853453904,5.868333013650237,lift
186,0.3206887741837369,0.12273419215714135,0.09749283687030671,0.23737334851853628,0.04177691714101001,0.1927795280302259,-0.02273362411258023,0.1774928368703067,-0.06441322193450993,lift
187,0.32036688571509886,0.12309130384524201,0.09776005219439397,0.22864497493337027,0.0626210778001961,0.18281648551506052,-0.02309073580068091,0.17776005219439397,-0.35742510046353404,lift
188,0.3217201125093601,0.12211846730270245,0.09750917745284293,0.21867682272642344,0.08186730855579882,0.172649507681077,-0.022117899258141338,0.17750917745284295,-0.29611821663113513,lift
189,0.32267129536381844,0.12145564475167672,0.09734843546882639,0.22174316279983913,0.06709696441548094,0.17105520189489354,-0.021455076707115606,0.1773484354688264,-0.3160570417191595,lift
190,0.32241956387242926,0.1216101115862029,0.09738250133027405,0.23713878533484678,0.05161274670777829,0.18441293354387384,-0.021609543541641796,0.17738250133027406,-0.02993633510634286,lift
191,0.32693512846912204,0.12111559761826265,0.10127688637078167,0.251201560041114,0.04900904759102306,0.2047170037258567,-0.021115029573701538,0.18127688637078165,-0.02838643295058496,lift
192,0.33375634972670665,0.12044901069608867,0.10564867852429419,0.2585508108849482,0.0545863749809594,0.20656410285591809,-0.020448442651527565,0.18564867852429418,0.49445043074859196,lift
193,0.33543223400029126,0.12165306376061573,0.10608041636953404,0.25901859869848076,0.06027659268691684,0.19417367890890103,-0.021652495716054626,0.18608041636953404,2.8302591122282506,lift
194,0.3381013913313583,0.12227486503003485,0.10852496224920963,0.26139457866049737,0.05696438590463285,0.2022779239862924,-0.02227429698547373,0.18852496224920962,-0.17042306248033157,lift
195,0.3384832313895543,0.12226994333065903,0.10894277269923913,0.2614152250530943,0.06021968530095064,0.2152317927258513,-0.02226937528609793,0.18894277269923915,-0.16148756721975577,lift
196,0.3387624572148105,0.12162646013363512,0.10896779720473387,0.26422282049037515,0.05518912401259723,0.2191277993055471,-0.021625892089074006,0.1889677972047339,0.03656129097500438,lift
197,0.3404099012611092,0.12343056931325348,0.10860372745654122,0.2661228009292832,0.056925360162617865,0.21248690724214742,-0.02343000126869238,0.18860372745654122,0.4656425709814326,lift
198,0.33917769549599674,0.12395239365839046,0.10720463941398875,0.261177389917006,0.05315490591468505,0.2035380578728227,-0.02395182561382936,0.18720463941398874,0.722373777641149,lift
199,0.3364891052926426,0.12472911741628225,0.10455579274954131,0.2572433776756218,0.05335791833961846,0.1999365032803872,-0.024728549371721142,0.18455579274954131,-0.1520749588706023,lift
200,0.33640383585943945,0.1250931679994847,0.10444414790134485,0.2565581463205149,0.049744133314375355,0.20060906004096624,-0.025092599954923578,0.18444414790134483,-1.289816705674286,lift
201,0.3371289168463029,0.12635871383053401,0.1043493624104011,0.25676101540184576,0.04972955904202224,0.19905309315678532,-0.026358145785972897,0.18434936241040112,1.4289638926720283,lift
202,0.3386017632301176,0.12718496349233285,0.10483245759975807,0.2564428540610067,0.050999231312531604,0.19703274136032878,-0.027184395447771736,0.18483245759975808,-2.656176655745737,lift
203,0.34056185284672114,0.1272850290059976,0.10570904430779496,0.2576065916988016,0.04136750376929465,0.19751416434929603,-0.027284460961436496,0.18570904430779495,0.020524656406397224,lift
204,0.3427350297714876,0.12756313914766368,0.10533665255287473,0.25697666723839835,0.03148096486835677,0.1849813654967648,-0.027562571103102562,0.18533665255287474,-1.5706015845000962,lift
205,0.34363655449650365,0.12846711329941204,0.10577460400650128,0.25543563782263085,0.03309554333054619,0.19179117128979223,-0.028466545254850928,0.18577460400650128,-2.0393916031038195,lift
206,0.34582931764077046,0.13329969070727007,0.10592408636009314,0.25302281163919166,0.027308746769773636,0.20357955271308795,-0.03329912266270896,0.18592408636009314,-2.1932909959001763,lift
207,0.3443677106298442,0.13685255663898901,0.10225170338294115,0.2481275746345725,0.03253007257756662,0.19472568133309293,-0.0368519885944279,0.18225170338294117,1.3995048430328894,lift
208,0.3442601339864182,0.13656403746023224,0.10176904468738546,0.24536541888180854,0.031883304345916325,0.17398981959716586,-0.036563469415671124,0.18176904468738547,-0.2606848862172919,lift
209,0.3441472449596216,0.13664248856371275,0.10157569975817302,0.24130622673112986,0.033956823786708785,0.16216927843168266,-0.03664192051915166,0.181575699758173,0.06323608409347026,lift
210,0.34405657960156444,0.13674293869397924,0.10146938697498128,0.2358018408393831,0.038903642777755244,0.1430460431477753,-0.036742370649418155,0.18146938697498127,-0.04371553968586683,lift
211,0.343957891604131,0.1368752289751097,0.10134805374730807,0.23483486514474428,0.030471343193027828,0.12397309134567702,-0.036874660930548586,0.18134805374730806,-0.007705706594417716,lift
212,0.34386721650683744,0.13699755293617782,0.10123763196714593,0.23910580460912517,0.01957373728555664,0.11827869085998927,-0.036996984891616735,0.18123763196714593,-0.1947524447368374,lift
213,0.3437830224699275,0.13711160095808003,0.10113460410875977,0.24129894003010538,0.031349508824693985,0.10156566994702847,-0.037111032913518915,0.18113460410875976,-0.1016859778564867,lift
214,0.3437044659869465,0.1372189035666969,0.10103798143382689,0.24122409074579948,0.03166678168405581,0.07671406960149428,-0.03721833552213577,0.18103798143382688,-0.08187124000490265,lift
215,0.34364070892896875,0.13730050501881677,0.10096926814173152,0.24293004648262484,0.02145177506438315,0.0647433341548452,-0.037299936974255654,0.18096926814173153,-0.12587320956158532,lift
216,0.3435620850212939,0.1374215353468076,0.10086687997000128,0.2471108088366658,0.02535144783965835,0.0675750533020127,-0.03742096730224648,0.18086687997000128,0.0018854248732154133,lift
217,0.34348901088405065,0.13753391308526214,0.10077058844585231,0.24754818191973033,0.026762682728218877,0.04916028838555114,-0.03753334504070105,0.1807705884458523,-0.001315369919356435,lift
218,0.34343183966308594,0.13761216769792275,0.1007022614629643,0.24922645946600153,0.01974186300172007,0.02901503737290939,-0.03761159965336164,0.1807022614629643,-0.08348101836023769,lift
219,0.3433793608473553,0.13768194586189145,0.10063900283741187,0.2536823467321089,0.012020055944390498,0.029833408648951176,-0.03768137781733033,0.18063900283741186,0.0006340668885558287,lift
220,0.3433045955466499,0.13780507458625052,0.10052355158542153,0.2558900432849322,0.015674162122213876,0.02592129737888277,-0.03780450654168943,0.18052355158542155,0.0007877901472821414,lift
221,0.34325446836574436,0.13787414816357607,0.10045730393864602,0.2615911719851744,0.012627507301639848,0.033265767164133694,-0.03787358011901498,0.180457303938646,-0.011842917914110185,lift
222,0.34320491489949373,0.13794409784963094,0.10038890977878247,0.26487039997482065,0.005357831696997412,0.034266387630962125,-0.03794352980506982,0.18038890977878247,0.0005864064761085253,lift
223,0.34315546378720885,0.1380158728204557,0.10031762803152577,0.26531360177444197,-0.001598380214298178,0.02550744428881062,-0.0380153047758946,0.1803176280315258,0.0004172998076392709,lift
224,0.3431064127397212,0.13808867413886222,0.10024431834492782,0.26886791434619656,0.006934791966283755,0.02647764257703976,-0.03808810609430113,0.18024431834492782,0.00023307297647034986,lift
225,0.34305798436140994,0.13816186133733402,0.10016967131760822,0.27351113684354394,0.008487263473869288,0.030064336672341443,-0.0381612932927729,0.18016967131760822,8.67022910555626e-05,lift
226,0.3430103381912097,0.1382349090356389,0.10009421134900967,0.2753796510656397,0.005496514654908736,0.030631816494419845,-0.03823434099107781,0.18009421134900966,-2.8146782972804374e-05,lift
227,0.3429635848368356,0.13830721859773776,0.10001816186580723,0.2727227418225975,0.013658937184124045,0.029375806584075362,-0.03830665055317667,0.1800181618658072,-0.00018364692206063182,lift
228,0.3429177976452141,0.13837848720153725,0.0999418311930239,0.2705433568079004,0.021481305235930618,0.037409356209678224,-0.03837791915697614,0.1799418311930239,-0.00023979807170393386,lift
229,0.34254017532479225,0.13923859682112633,0.09976967565364313,0.2696439691500728,0.04241272792726343,0.04273858968969636,-0.03923802877656524,0.17976967565364313,-0.0002623196431854602,lift
230,0.34230346825609975,0.14130962997230975,0.09945539864299169,0.27172211132801277,0.04724571174386081,0.04188598142124439,-0.041309061927748636,0.1794553986429917,0.6181119058718565,lift
231,0.34055195401023647,0.14070715835343275,0.09670390245026622,0.2667190205595278,0.04786954265093345,0.035942123205282034,-0.04070659030887164,0.17670390245026624,-0.6197964113908938,lift
232,0.33875386636460625,0.14071032981788717,0.0970367374618403,0.26226128438571716,0.04643575911320791,0.03649156809745932,-0.04070976177332608,0.1770367374618403,3.129529186816697,lift
233,0.3417510445834818,0.1342873629109956,0.10279831897621647,0.2692529954380277,0.03478369957314949,0.04808845836827448,-0.03428679486643449,0.18279831897621646,-0.1636363077225127,lift
234,0.34913609264282824,0.12198527687481892,0.10720945885967863,0.2850071084069307,0.01088261465247391,0.07485747348326602,-0.021984708830257826,0.18720945885967863,-0.5017099894950547,lift
235,0.3630991151843246,0.11680058480050103,0.10768163327372436,0.29291380482334484,0.0027039357629088587,0.09324091175762454,-0.016800016755939923,0.18768163327372436,0.0,lift
236,0.3757051671916565,0.10771090963095895,0.10425993601620401,0.2911766093931555,0.015703754490412253,0.08700240214722565,-0.007710341586397829,0.184259936016204,-1.7675595599018152,lift
237,0.37675323236538566,0.11175230189457856,0.10883979540841802,0.2840351567934886,0.04082356512471483,0.05547069705928814,-0.01175173385001746,0.18883979540841803,4.753645589667459,lift
238,0.37679981272976115,0.12638109552109236,0.09732474685801053,0.2829138857100502,0.05539776329815235,0.03671037656766428,-0.026380527476531246,0.17732474685801053,0.0,lift
239,0.3681989045591528,0.13068568027410302,0.09984484572641779,0.2895337091034492,0.04889206499322543,0.05174959894772446,-0.0306851122295419,0.1798448457264178,1.7173934848125398,lift
240,0.3692474831880688,0.12906424354850748,0.0993232732070206,0.28600062520514036,0.04898853409381139,0.05497158250584597,-0.029063675503946396,0.1793232732070206,-0.9015217502065632,lift
241,0.3786420667814985,0.125598778974227,0.09008925295954154,0.27858658951544124,0.06315547976039836,0.0526062205793249,-0.02559821092966591,0.17008925295954153,-1.4492973540166159,lift
242,0.3915466872318847,0.13271230626369301,0.08307366026395925,0.2799868289813616,0.07759658764785793,0.06921789139786565,-0.032711738219131925,0.16307366026395925,6.076561644723234,lift
243,0.4028734399242,0.14292044981595553,0.09461169327071056,0.2820363853657396,0.0931029523664269,0.08842133406807176,-0.04291988177139444,0.17461169327071058,5.4644449539131354,lift
244,0.40907410023555796,0.14698870650400223,0.09471599173039033,0.2844385601539058,0.10418972728173706,0.11000393824824665,-0.04698813845944111,0.17471599173039032,0.0,lift
245,0.40579250507929854,0.14585877007823228,0.09272770092092127,0.2900157174346841,0.10210079214209539,0.11890434654788698,-0.04585820203367119,0.17272770092092127,-1.0638209078747252,lift
246,0.4045038881378849,0.1438578673841267,0.09060199196071923,0.29902088112920044,0.09146701176237149,0.1322600379261844,-0.043857299339565614,0.17060199196071923,0.18179782621713492,lift
247,0.40602690446929623,0.13981841623696084,0.08929444668267714,0.30379922119321884,0.08492544132672214,0.12695819343711076,-0.03981784819239975,0.16929444668267712,-1.6335382217119245,lift
248,0.40989726000864385,0.1401970369075192,0.09163066833944415,0.3057454325824581,0.09439514149105774,0.12576479556432446,-0.04019646886295808,0.17163066833944415,0.1677792256946748,lift
249,0.410073059316938,0.13994305344375688,0.09218751753640063,0.3111522701731164,0.09638156899149343,0.1452607042306037,-0.03994248539919576,0.17218751753640063,-0.16964180835459935,lift
250,0.4018478346021544,0.1395264032213521,0.08599294991032802,0.31363696528296536,0.09820932056870602,0.1538519044266779,-0.03952583517679098,0.16599294991032804,-0.038517216632303695,lift
251,0.39311243755810865,0.13915341741867457,0.07856664193765844,0.3094552655127343,0.12003966376756464,0.14840096955690482,-0.03915284937411345,0.15856664193765846,-0.0758875276273207,lift
252,0.39496823186245117,0.1389612392457153,0.07947122432919107,0.30677598718718596,0.11617679835369625,0.12829798782466745,-0.03896067120115421,0.15947122432919109,0.11139562934852404,lift
253,0.3956012375468359,0.1394407593886852,0.08022742553498483,0.3086960734235836,0.11683640686103387,0.13159454867306697,-0.039440191344124076,0.1602274255349848,-5.52803856029638,lift
254,0.3938552302653453,0.13974690526328265,0.0794227297394911,0.3100662164443364,0.14017857632551053,0.15502509335240444,-0.03974633721872156,0.15942272973949112,-1.9116812792177325,lift
255,0.39399460288071897,0.1398457905643188,0.07979309979194799,0.31035664234876764,0.14388248580453822,0.16092742123210346,-0.039845222519757695,0.159793099791948,0.2602391165620392,lift
256,0.39402629635223113,0.1398757184777962,0.07987581379158644,0.30879565146427673,0.1244016004160285,0.13546454454978923,-0.039875150433235085,0.15987581379158644,-0.02523659515783209,lift
257,0.3960807518309597,0.12600386892812415,0.08976381859393605,0.3125922490030115,0.09117180898087589,0.13225127670948775,-0.026003300883563063,0.16976381859393605,-0.0044020845400065895,lift
258,0.39348678648499885,0.10928323488769673,0.10028245581485487,0.31313967385288405,0.05263494274988784,0.13770555948017832,-0.009282666843135612,0.18028245581485486,2.026967476787764,lift
259,0.3927596674208647,0.09858406066993558,0.10497086285189523,0.30280098192127314,0.027199388728332826,0.12125025707968445,0.0014165073746255086,0.18497086285189523,2.8341151801835225,lift
260,0.3909703179045108,0.08956702073674304,0.11006494072062294,0.29710939243978174,0.016888433867180586,0.12309038628995468,0.010433547307818064,0.19006494072062294,1.5656625912391817,lift
261,0.3966480974467921,0.08422792449018865,0.10885797381705005,0.2994617449252671,0.01847224558750072,0.14844705294235935,0.015772643554372467,0.18885797381705005,0.8693334091363148,lift
262,0.3990658267431276,0.08523227032955226,0.10753773446223797,0.29826091671834404,0.03381252163634528,0.1452315140003459,0.014768297715008843,0.18753773446223798,0.7531815161971219,lift
263,0.39865783750441086,0.09169284419427794,0.10587047108369277,0.29662224118662417,0.04804594739140572,0.13909165940376922,0.008307723850283166,0.18587047108369276,1.0212311341189262,lift
264,0.3990785534606856,0.10371250904258134,0.10093720615708263,0.29872363362512844,0.054007954650232455,0.15849076242596538,-0.0037119409980202467,0.18093720615708264,1.2722577580811514,lift
265,0.39966542426721763,0.1218856037388266,0.08974417435479522,0.30346268482758143,0.05596421692875337,0.17459780791959267,-0.021885035694265503,0.16974417435479522,1.4563588329577501,lift
266,0.40018362982387773,0.13749310167818043,0.07868213787895798,0.30446733042511104,0.0672224065083187,0.16978036198900934,-0.03749253363361932,0.15868213787895796,1.5797885193744379,lift
267,0.40004964601784215,0.1337939526812534,0.07900559346399194,0.2977011248560888,0.06736224201314704,0.13397897370829276,-0.03379338463669229,0.15900559346399196,-3.5787600117378817,lift
268,0.4000314771776282,0.13334157239990507,0.07954247861650059,0.29420292961074224,0.055551753866863285,0.12063737846833121,-0.033341004355343984,0.1595424786165006,5.12593817574709,lift
269,0.4000362561942255,0.13350845610987927,0.07983781850352711,0.29724296437101433,0.04500347458674009,0.1175433493803092,-0.03350788806531818,0.15983781850352713,-0.07371169985254596,lift
270,0.40003701303936623,0.13353439224696323,0.07988331026406725,0.3011499564036983,0.04219897648931176,0.11383741739103403,-0.03353382420240214,0.15988331026406727,-0.025771223445996718,lift
271,0.40081583419289096,0.1389079092872479,0.08541525515577555,0.3059555243845822,0.05873520883947909,0.1346426145396638,-0.0389073412426868,0.16541525515577554,-0.0037215417371382004,lift
272,0.4025553548681039,0.13742711157378226,0.09932281590750264,0.3124248343453708,0.0741988403277858,0.16045032390177427,-0.037426543529221146,0.17932281590750265,1.7134702560919677,lift
273,0.4028748494092969,0.1309111721860938,0.10499783883685668,0.31565868574893297,0.07708802271196004,0.17049106294399893,-0.030910604141532683,0.18499783883685667,-2.956653525494218,lift
274,0.4016635230028925,0.12824159272837662,0.10076977224686258,0.31196528066336215,0.07547051112100144,0.1636285307993274,-0.028241024683815508,0.18076977224686258,1.3891567671962548,lift
275,0.3973296124470304,0.1261130699735064,0.09747994206817692,0.3040656528994473,0.07043997169331057,0.15207028054877025,-0.02611250192894532,0.1774799420681769,0.14029102447886288,lift
276,0.3962378722236498,0.12614251809083624,0.09074589881005181,0.2990723183598883,0.07074011666471319,0.13282831540503043,-0.02614195004627512,0.1707458988100518,-1.1421091801523635,lift
277,0.3982009795372696,0.13245553298336543,0.09273351347444328,0.29684487978784635,0.08362747975000706,0.1370215639883945,-0.03245496493880434,0.17273351347444327,3.1587466869888257,lift
278,0.39642586589786755,0.1274961625245317,0.09768134408591339,0.2981751732111019,0.07920251981706368,0.1491840517797195,-0.027495594479970575,0.1776813440859134,-2.8123224418768302,lift
279,0.3987977207836722,0.12301988455199979,0.09769827671027193,0.3018762762680469,0.0716260879556875,0.14815959722949468,-0.023019316507438686,0.17769827671027194,5.058750280410024,lift
280,0.4004035571541687,0.12368550561607586,0.0996503798404419,0.30427987274717155,0.07359987554325638,0.15277438476744082,-0.02368493757151474,0.1796503798404419,0.09794194552324775,lift
281,0.3988167476279899,0.12446683993491205,0.09944186844216318,0.3045630723934637,0.07666213656503815,0.17607231004133791,-0.024466271890350944,0.1794418684421632,2.09036500500591,lift
282,0.39283163899500323,0.11902590789242744,0.0913587339923804,0.3061700327504165,0.067152860358731,0.1931348673495939,-0.019025339847866335,0.17135873399238039,-1.093295118825882,lift
283,0.3941017508218106,0.1119043003777012,0.08912228881775465,0.307885888970572,0.06208843566546582,0.2083103238572254,-0.011903732333140099,0.16912228881775465,-0.1946931284169644,lift
284,0.3903492693503254,0.10913623343382535,0.09084778647806245,0.31088345633382614,0.05171450320210177,0.2193815231227209,-0.009135665389264247,0.17084778647806245,3.2161710679556843,lift
285,0.39161429385466745,0.1063810724834563,0.09326205777384243,0.3154126184634952,0.04753588066334629,0.2151849126892525,-0.006380504438895207,0.17326205777384243,-2.2280251698501017,lift
286,0.39597219306763765,0.1060382252974358,0.09639939668406994,0.3176323337512974,0.0560600868559687,0.20945658459773073,-0.006037657252874695,0.17639939668406995,0.4345525961414527,lift
287,0.3939758589964399,0.10651831160815771,0.0950583213515638,0.31746549177948763,0.062424027371600306,0.19219879802937778,-0.006517743563596606,0.1750583213515638,0.24326933261559427,lift
288,0.3972257114505033,0.10629746268722347,0.09690606889117154,0.32000543421008987,0.06349750050437991,0.19012210805307972,-0.006296894642662365,0.17690606889117155,-0.8915959225068733,lift
289,0.39609116934292965,0.10214655800478813,0.09861728634064323,0.3219336088744994,0.05242246894006023,0.1821036588016928,-0.002145989960227024,0.17861728634064322,0.11711063446728584,lift
290,0.39146224068055485,0.09949288070695303,0.09919314649885967,0.32189244493894076,0.04398197411456714,0.18128481329532964,0.000507687337608087,0.17919314649885967,-2.133108628909625,lift
291,0.38966888658253596,0.09778894791580567,0.10017972585207673,0.3222850259543218,0.04148797861260953,0.18731437621460456,0.0022116201287554205,0.18017972585207673,-0.32237033651676583,lift
292,0.3857064059432654,0.09619119055058069,0.09877576342618942,0.32012819303174755,0.03715013228537567,0.18189811390219776,0.003809377493980415,0.17877576342618942,-1.1102613384618962,lift
293,0.38412003651134713,0.09499153800624116,0.09836812206757982,0.3169572516276947,0.0349010250763447,0.1747759893707743,0.005009030038319928,0.17836812206757982,0.2634912541124308,lift
294,0.390009629697854,0.09798895921025483,0.10197241007113125,0.31903944489344666,0.04145041491805193,0.1695069395699567,0.002011608834306289,0.18197241007113124,1.002119249730184,lift
295,0.40048029680034236,0.10723082839210477,0.10309314949669164,0.31956264153626796,0.05262654704002066,0.15579299221060625,-0.007230260347543649,0.18309314949669164,4.771921919419825,lift
296,0.4014627126951541,0.11617050838485976,0.09970522119170287,0.3045529081830651,0.06961057586017351,0.12909158699822715,-0.016169940340298672,0.17970522119170287,1.66257372461485,lift
297,0.391943727355421,0.11629398497265646,0.09512421687934225,0.2959653219714519,0.06745587366401207,0.10903062600206176,-0.016293416928095356,0.17512421687934226,-2.0525716597712322,lift
298,0.3945747338063437,0.11620095923977505,0.09684375573965905,0.297947791618968,0.07208590875084105,0.11391610253253392,-0.016200391195213937,0.17684375573965905,-6.905224453715274,lift
299,0.3988868579650278,0.11585023708774027,0.09977461897183373,0.29938644801051256,0.08086199971496731,0.12441929803556728,-0.015849669043179165,0.17977461897183372,-0.6100576400168249,lift
